,Date,Unix,Ticker,Price,stock_p_change,SP500,sp500_p_change,Difference,DE Ratio,Trailing P/E,Price/Sales,Price/Book,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue Per Share,Market Cap,Enterprise Value,Forward P/E,PEG Ratio,Enterprise Value/Revenue,Enterprise Value/EBITDA,Revenue,Gross Profit,EBITDA,Net Income Avl to Common ,Diluted EPS,Earnings Growth,Revenue Growth,Total Cash,Total Cash Per Share,Total Debt,Current Ratio,Book Value Per Share,Cash Flow,Beta,Held by Insiders,Held by Institutions,Shares Short (as of,Short Ratio,Short % of Float,Shares Short (prior ,Status
3574,27-03-2012 10:02,1332822720,flir,24.92,1.32,1412.52,10.64,-9.32,15.7,18.83,2.58,2.54,14.34,22.81,10.99,14.36,9.75,3790000000,3790000000,13.76,1.03,2.46,8.82,2.46,828600000,8.82,222650000,1.37,N/A,N/A,440850000,2.86,247860000,5.33,10.19,243890000,0.79,0.83,103.1,6860000,5.6,N/A,6950000,underperform
3575,05-05-2013 19:05,1367760915,flir,23.74,45.62,1597.59,-2.17,47.79,16.3,16.32,2.49,2.3,16.07,21.91,9.07,14.54,9.42,3540000000,3540000000,13.66,1.18,2.52,9.63,2.52,731390000,9.63,228170000,1.5,7.3,N/A,246010000,1.7,248430000,4.99,10.54,298510000,0.77,0.86,91.6,3300000,2.4,3,3470000,outperform
3576,17-05-2004 09:25,1084766158,flr,17.1,55.26,1084.1,8.27,46.99,0.332,16.51,0.36,2.77,2.11,3.16,5.56,18.15,108.323,3130000000,2960000000,14.94,1.36,0.34,7.97,0.34,406230000,7.97,185260000,2.281,3.8,11.6,546250000,6.58,375100000,1.522,13.598,300540000,0.393,4.01,88.86,4910000,8.427,6.16,4600000,outperform
3577,23-09-2004 13:20,1095925827,flr,20.32,41.04,1108.36,9.65,31.39,0.32,19.74,0.43,3.22,2.14,3.18,5.46,17.43,107.234,3770000000,3570000000,17.38,1.79,0.41,9.56,0.41,406230000,9.56,187060000,2.289,3.8,11.6,594560000,7.13,374480000,1.548,14.052,124910000,0.442,3.99,95,7460000,9.191,9.32,7770000,outperform
3578,28-05-2006 08:06,1148783799,flr,40.93,14.29,1272.88,19.08,-4.79,0.281,29.5,0.56,4.53,1.93,2.59,4.97,17.09,163.12,7920000000,7750000000,N/A,1.87,0.56,16.53,0.56,435930000,16.53,268730000,3.07,87.5,26.8,653980000,7.469,481400000,1.345,19.598,213440000,1.97,1.04,88,3600000,4.2,4.2,3280000,underperform
3579,21-02-2007 20:19,1172069340,flr,40.55,46.83,1457.63,-7.9,54.73,0.276,31.42,0.54,4.22,1.72,2.31,4.99,14.74,167.553,7710000000,7330000000,N/A,2.15,0.51,15.286,0.51,435930000,15.286,247870000,2.79,79.2,1.6,895050000,10.166,504710000,1.374,20.746,64790000,2.53,0.67,78.6,4410000,5.8,5.1,4310000,outperform
3580,12-10-2007 07:17,1192153627,flr,74.88,-49.16,1561.8,-36.94,-12.22,0.328,48.46,0.94,7.44,1.94,2.68,4.93,15.7,171.149,13750000000,12910000000,N/A,2.17,0.87,23.982,0.87,556470000,23.982,288230000,3.21,43.6,22.1,1450000000,16.458,616240000,1.422,21.294001,1060000000,1.87,9.86,77.1,4220000,2.5,4.8,3570000,underperform
3581,04-11-2007 16:26,1194173778,flr,70.7,-50.64,1508.44,-35.94,-14.7,0.328,46.48,0.91,7.15,1.94,2.68,4.93,15.7,171.149,13190000000,12350000000,N/A,2.07,0.83,22.938,0.83,556470000,22.938,288230000,3.21,43.6,22.1,1450000000,16.458,616240000,1.422,21.294001,1060000000,1.89,0.64,72.7,5150000,4.8,5.9,4470000,underperform
3582,08-12-2008 20:26,1228748168,flr,47.65,-18.99,909.7,20.03,-39.02,0.058,12.04,0.39,2.98,3.77,4.47,9.64,33.35,118.908,9400000000,6100000000,N/A,0.67,0.29,5.549,0.29,802450000,5.549,789820000,4.302,95.5,37.9,2220000000,12.265,157850000,1.489,15.111,1110000000,1.47,0.58,88.5,4450000,0.8,2.5,5610000,underperform
3583,19-12-2008 03:58,1229639310,flr,42.32,-2.1,887.88,24.92,-27.02,0.058,11.17,0.44,3.37,3.77,4.47,9.64,33.35,118.908,8720000000,7190000000,N/A,0.8,0.34,6.534,0.34,802450000,6.534,789820000,4.3,95.5,37.9,2220000000,12.257,157850000,1.489,15.111,1110000000,1.47,0.58,88.4,5700000,3.2,3.2,4450000,underperform
3584,01-03-2009 01:26,1235851003,flr,32.63,24.3,752.83,48.2,-23.9,N/A,8.47,0.28,2.36,3.23,4.46,10.19,29.14,125.709,6000000000,4040000000,N/A,0.71,0.18,3.49,0.18,802450000,3.49,720500000,3.93,26.7,28.8,2110000000,11.685,151300000,1.476,14.807,951100000,1.45,0.62,84.7,9820000,2.2,5.4,7740000,underperform
3585,19-05-2011 09:03,1305776015,flr,64.92,-26.2,1343.6,-3.6,-22.6,2.41,34.25,0.57,3.49,1.72,2.65,4.69,13.02,118.27,9660000000,9660000000,17.36,1.95,0.46,12.9,0.46,705250000,12.9,360570000,2,2.3,2.8,2350000000,13.46,82950000,1.54,19.58,9660000000,1.25,0.29,87.3,2960000,1.5,1.9,3290000,underperform
3586,28-12-2011 18:55,1325078703,flr,47.87,18.59,1249.64,13.48,5.11,15.96,15.82,0.39,2.62,2.49,3.47,6.12,18.89,128.27,6700000000,6700000000,13.17,1.22,0.3,6.85,0.3,705250000,6.85,557690000,3.16,N/A,9.5,2470000000,14.53,537040000,1.59,19.43,1050000000,1.38,0.29,87.3,4490000,1.8,2.9,4140000,outperform
3587,23-04-2013 05:03,1366673594,flr,53.18,44.06,1578.78,-10.18,54.24,15.79,20.39,0.32,2.63,1.66,2.66,5.55,16.58,165.01,7050000000,7050000000,11.81,1.13,0.26,7.45,0.26,885000000,7.45,456330000,2.71,N/A,12.3,2290000000,14.1,541000000,1.57,20.58,628380000,1.81,0.34,86.3,6100000,4.1,3.8,6550000,outperform
3588,26-04-2013 18:34,1366981497,flr,55.13,38.96,1582.24,-10.37,49.33,15.79,20.85,0.33,2.75,1.66,2.66,5.55,16.58,165.01,7050000000,7050000000,12.07,1.17,0.26,7.45,0.26,885000000,7.45,456330000,2.71,N/A,12.3,2290000000,14.1,541000000,1.57,20.58,628380000,1.81,0.34,86.3,6100000,4.1,3.8,6550000,outperform
3589,26-10-2003 16:29,1067165968,fls,6.17,21.56,1033.77,5.9,15.66,1.204,21.7,0.45,1.3,2.08,6.8,1.88,6.3,42.831,1070000000,2020000000,12,1,0.85,8.7,0.85,685530000,8.7,49200000,0.889,N/A,17.4,30000000,0.54,982300000,1.932,14.81,N/A,1.512,1.35,95,1130000,2.927,2.07,1370000,outperform
3590,12-04-2004 22:50,1081790409,fls,6.91,22.43,1145.2,3.72,18.71,1.204,24.34,0.51,1.46,2.08,6.8,1.88,6.3,42.837,1200000000,2150000000,14.52,1.17,0.91,9.27,0.91,685530000,9.27,49200000,0.889,N/A,17.4,29970000,0.54,982370000,1.932,14.886,235100000,1.752,1.19,93.74,1720000,5.104,3.14,1120000,outperform
3591,20-06-2004 14:38,1087722522,fls,7.44,31.72,1132.05,7.42,24.3,1.121,22.88,0.52,1.54,2.29,6.62,2.1,6.93,44.278,1260000000,2150000000,14.94,1.21,0.88,9.13,0.88,722420000,9.13,56090000,1.012,16.2,6.8,39700000,0.73,936300000,1.676,15.132,184020000,1.732,1.2,94.78,1170000,3.527,2.18,1420000,outperform
3592,23-09-2004 12:24,1095922458,fls,7.7,46.62,1108.36,9.65,36.97,1.073,22.67,0.53,1.56,2.36,6.65,2.18,7.12,44.96,1330000000,2230000000,15.13,1.23,0.9,9.29,0.9,722420000,9.29,58800000,1.061,16.2,6.8,24500000,0.44,911000000,1.686,15.384,177650000,1.816,1.22,90.94,1130000,3.549,2.07,N/A,outperform
3593,05-01-2005 01:32,1104868968,fls,8.15,60.86,1183.74,7.58,53.28,1.073,24.63,N/A,N/A,2.36,6.65,2.18,7.12,44.96,N/A,2370000000,17.08,1.91,0.95,9.86,0.95,722420000,9.86,58800000,1.061,N/A,N/A,24500000,0.44,911000000,1.686,N/A,N/A,1.969,1.22,90.87,1330000,4.754,2.44,1250000,outperform
3594,17-03-2005 17:03,1111059202,fls,8.47,117.12,1190.21,9.83,107.29,1.073,24.75,0.58,1.7,2.36,6.65,2.18,7.12,44.96,1450000000,2330000000,16.73,1.39,0.94,9.7,0.94,722420000,9.7,58800000,1.06,16.2,6.8,24500000,0.44,911000000,1.686,15.384,177650000,1.929,1.22,91.1,1280000,3.914,2.34,1350000,outperform
3595,24-05-2006 10:39,1148447346,fls,16.53,28.13,1258.57,19.78,8.35,N/A,119.2,1.1,N/A,0.92,6.59,4.09,2.38,47.905,2910000000,2940000000,N/A,2.69,1.11,11.899,1.11,778820000,11.899,20150000,0.44,N/A,N/A,N/A,N/A,N/A,1.482,N/A,267500000,1.36,2.53,100.1,2930000,5.3,5.3,3200000,outperform
3596,23-06-2006 01:45,1151007312,fls,16.15,40.37,1244.5,21.56,18.81,N/A,115.75,1.07,N/A,0.92,6.59,4.09,2.38,47.905,2830000000,2830000000,N/A,2.51,1.07,11.457,1.07,778820000,11.457,20150000,0.44,N/A,N/A,N/A,N/A,N/A,1.482,N/A,267500000,1.3,2.41,95.9,3400000,6.7,6.1,2930000,outperform
3597,13-03-2007 13:27,1173772645,fls,18.01,76.29,1377.95,-5.02,81.31,0.553,28.02,1.05,3.11,3.76,7.55,6.18,12.17,54.698,3210000000,3720000000,N/A,2.17,1.22,10.891,1.22,861830000,10.891,114040000,2.02,N/A,N/A,67000000,1.183,564570000,1.474,18.218,163190000,1.69,0.89,91.8,1670000,4.8,3,1900000,outperform
3598,02-05-2008 00:54,1209669845,fls,39.29,-46.83,1413.9,-38.21,-8.62,0.432,27.34,1.89,5.4,6.8,10.4,7.65,22.11,66.657,7000000000,7300000000,N/A,1.8,1.94,15.569,1.94,1250000000,15.569,255770000,4.47,N/A,N/A,370580000,6.465,557980000,1.517,22.962,417360000,0.44,0.7,94,1790000,1.9,3.2,1860000,underperform
3599,05-12-2008 18:11,1228480907,fls,13.84,134.1,876.07,26.62,107.48,0.403,5.33,0.52,1.62,9.6,12.98,10.2,32.9,77.736,2190000000,2700000000,N/A,0.57,0.61,4.116,0.61,1250000000,4.116,423880000,7.376,85.6,25.5,153430000,2.75,568890000,1.465,25.267,367460000,1.83,6.66,79,1180000,0.7,2.1,1060000,outperform
3600,30-12-2008 23:45,1230660923,fls,16.5,87.7,890.64,26.47,61.23,0.403,6.96,0.64,1.98,9.6,12.98,10.2,32.9,77.736,2900000000,3240000000,N/A,0.65,0.74,4.941,0.74,1250000000,4.941,423880000,7.38,85.6,25.5,153430000,2.714,568890000,1.465,25.267,367460000,1.83,6.67,79,1260000,0.8,2.2,1180000,outperform
3601,23-04-2013 02:58,1366666111,fls,50.34,53.64,1578.78,-28.65,82.29,49.02,17.99,1.55,3.89,9.44,13.87,8.73,21.61,90.88,7980000000,7980000000,12.99,1.04,1.68,10.45,1.68,1580000000,10.45,448350000,8.51,13.2,5,304250000,6.32,928590000,1.72,39.27,517130000,1.97,0.45,84.9,2,2,N/A,1210000,outperform
3602,06-05-2013 01:01,1367782263,fls,51.94,41.72,1617.5,-30.36,72.08,59.91,17.89,1.54,3.93,9.49,13.87,8.91,21.96,94.13,8460000000,8460000000,13.54,1.06,1.77,11.08,1.77,1580000000,11.08,453020000,8.87,5,2,169440000,3.56,1070000000,1.69,39.27,516950000,1.96,0.45,84.9,1110000,3,2.3,1.68,outperform
3603,26-10-2003 19:14,1067175886,flws,9.4,-14.04,1033.77,5.9,-19.94,0.088,46.68,1.08,4.5,2.52,2.14,6.83,11.29,8.482,629700000,580630000,19.58,0.82,1.02,21.11,1.02,241050000,21.11,14390000,0.205,N/A,13.8,61220000,0.93,12150000,1.415,2.09,N/A,1.075,66.26,34.17,N/A,3.894,2.49,N/A,underperform
3604,01-11-2004 16:50,1099308029,flws,7.97,-17.31,1130.51,6.39,-23.7,0.046,12.76,0.88,2.93,7.15,3.53,18.41,27.18,8.881,530140000,469300000,22.86,0.87,0.77,12.91,0.77,252870000,12.91,43340000,0.627,234.2,6.8,74130000,1.12,8320000,2.302,2.757,42130000,1.084,65.9,36.95,N/A,6.932,3.59,N/A,underperform
3605,26-01-2005 02:35,1106687110,flws,7.32,-6.28,1174.07,8.5,-14.78,0.046,13.02,0.8,2.64,6.16,3.53,15.8,23.08,9.199,480980000,416490000,24.27,1,0.67,11.45,0.67,252870000,11.45,38370000,0.559,234.2,6.8,74130000,1.12,8320000,2.302,2.762,37310000,1.303,64.88,38.42,N/A,3.887,3.12,N/A,underperform
3606,28-10-2006 22:32,1162054949,flws,5.58,124.73,1382.22,9.56,115.17,0.458,114.79,0.46,1.88,0.41,0.83,2.13,1.68,12.008,359220000,423040000,N/A,1.06,0.54,16.281,0.54,325640000,16.281,3190000,0.05,73.9,13.4,24600000,0.377,88420000,1.564,2.964,14740000,2.16,56.54,36.3,1590000,11.2,5.7,1650000,outperform
3607,14-03-2007 16:23,1173869602,flws,7.2,14.72,1387.17,-5.17,19.89,0.439,53.85,0.52,2.36,1.05,2.17,4.24,4.72,13.175,452250000,504450000,N/A,0.94,0.59,12.809,0.59,325640000,12.809,8980000,0.14,63.7,18.7,26000000,0.418,83170000,1.327,3.041,11300000,1.64,8.26,79,1630000,5.6,6.5,1470000,outperform
3608,18-01-2008 12:36,1200640003,flws,6.74,-52.97,1325.19,-36.42,-16.55,0.585,23.39,0.46,2.15,2.04,4.08,6.18,9.75,14.589,425850000,537680000,N/A,0.92,0.58,9.681,0.58,392470000,9.681,18750000,0.29,N/A,6.3,3820000,0.061,115640000,1.441,3.15,35460000,2.21,6.55,127.7,3080000,9.9,11.8,3200000,underperform
3609,07-02-2009 19:07,1234013869,flws,2.39,-22.18,832.23,27.74,-49.92,0.537,N/A,0.17,0.71,0.31,3.35,4.6,1.28,14.606,160990000,228550000,N/A,1.02,0.25,4.305,0.25,393750000,4.305,2830000,0.05,N/A,1.5,51100000,0.803,118670000,1.607,3.473,8130000,1.65,17.85,89.7,1970000,15.2,7.6,2070000,underperform
3610,19-08-2009 23:55,1250706324,flws,3,-33.33,996.46,7.95,-41.28,N/A,N/A,0.21,1.2,8.17,2.07,3.28,37.91,13.851,273290000,273290000,N/A,2.48,0.31,6.602,0.31,393750000,6.602,71890000,1.13,N/A,21.2,31730000,0.5,118430000,1.512,2.449,16260000,2.39,4.08,89.3,1170000,11.6,3.3,1370000,underperform
3611,20-10-2012 15:20,1350726652,flws,3.8,37.89,1460.91,18.63,19.26,18.09,13.13,0.33,1.47,2.46,2.71,4.63,8.63,11.07,227760000,227760000,12.14,1,0.32,5.84,0.32,293960000,5.84,13130000,0.27,N/A,1.4,28850000,0.45,29260000,1.35,2.51,40170000,1.91,7.71,68.7,3.3,3.3,2.7,N/A,outperform
3612,25-04-2013 05:44,1366848862,flws,5.66,-1.06,1585.16,9.34,-10.4,12.77,27.38,0.48,2.05,1.79,3.02,4.88,7.95,11.32,341130000,341130000,19.75,1.5,0.47,8.35,0.47,293960000,8.35,13090000,0.2,3.8,5.5,26960000,0.42,21750000,1.26,2.63,41470000,2.21,7.62,65.3,3.9,3.9,2,N/A,underperform
